,Unnamed: 0,Student ID,Date of Birth,Registration Date,Faculty,Program,Education Level,Semester,Course code,Course name,Credits,Num Grade,Letter Grade
1810,220,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2017 Spring,EE200,INTRODUCTION TO ELECTRICAL ENGINEERING,3|6,8.0,B
1811,221,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2017 Spring,ENS205,MATERIALS SCIENCE,3|6,,W
1812,222,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2017 Spring,ENS207,ENGINEERING GRAPHICS,3|6,,W
1813,223,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2017 Spring,ENS213,PROGRAMMING FOR ENGINEERS (+),3|6,9.0,A-
1814,224,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2017 Spring,MATH203,INTRODUCTION TO PROBABILITY AND STATISTICS,3|6,9.0,A-
1815,225,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2017 Spring,POLS102,INTRODUCTION TO POLITICAL SCIENCE,3|6,6.0,C
1816,226,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2015 Fall,ECON101,ECONOMICS,3|6,8.0,B+
1817,227,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2015 Fall,ENG111,FRESHMAN ENGLISH,2|4,,W
1818,228,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2015 Fall,MATH101,CALCULUS I,3|6,8.0,B+
1819,229,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2015 Fall,NS102,PHYSICS,3|6,6.0,C
1820,230,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2015 Fall,SPS103,LAW AND ETHICS,3|6,8.0,B+
1821,231,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2015 Fall,TURK121,SPOKEN TURKISH I  ,1|2,9.0,A-
1822,233,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,CS303,DIGITAL DESIGN,3|6,,W
1823,234,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,ENS201,ELECTROMAGNETISM-I,3|6,5.0,F
1824,235,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,ENS203,ELECTRICAL CIRCUITS I,3|6,5.0,F
1825,236,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,ENS211,SIGNALS AND SYSTEMS,3|6,5.0,F
1826,237,150302102,1996-06-03,2015-09-21,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2016 Fall,MATH201,LINEAR ALGEBRA,3|6,9.0,A-
1827,238,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS302,ALGORITHMS AND DATA STRUCTURES,3|6,10.0,A
1828,239,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,CS303,DIGITAL DESIGN,3|6,10.0,A
1829,240,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,EE311,CONTROL SYSTEM DESIGN,3|6,6.0,C
1830,241,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,EE322,POWER SYSTEMS,3|6,10.0,A
1831,242,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),5.Semester: 2019 Fall,ELIT200,CRITICAL READING AND WRITING,3|6,7.0,C+
1832,243,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,EE201,ANALOG ELECTRONICS I,3|6,10.0,A
1833,244,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,EE202,ELECTRICAL CIRCUITS II,3|6,9.0,A-
1834,245,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,EE221,OBJECT ORIENTED PROGRAMMING,3|6,10.0,A
1835,246,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,ENS201,ELECTROMAGNETISM-I,3|6,8.0,B
1836,247,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),3.Semester: 2018 Fall,MATH202,DIFFERENTIAL EQUATIONS,3|6,6.0,C
1837,248,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,EE305,INSTRUMENTATION AND MEASUREMENTS,3|6,,
1838,249,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,EE321,ELECTRICAL MACHINES,3|6,,
1839,250,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,EE437,INTRODUCTION TO ROBOTICS,3|6,,
1840,251,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,MATH205,NUMERICAL ANALYSIS,3|6,,
1841,252,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),6.Semester: 2020 Spring,SE308,COMMUNICATION SYSTEMS AND NETWORKS,3|6,,
1842,253,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,EE301,ANALOG ELECTRONICS II,3|6,9.0,A-
1843,254,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,EE325,EMBEDDED SYSTEMS,3|6,7.0,B-
1844,255,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,EE332,ELECTROMAGNETISM II,3|6,8.0,B
1845,256,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,ENS206,SYSTEMS MODELING,3|6,7.0,B-
1846,257,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),4.Semester: 2019 Spring,MATH201,LINEAR ALGEBRA,3|6,7.0,C+
1847,258,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ECON105,UNDERSTANDING BUSINESS,1.5|3,9.0,A-
1848,259,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ENS203,ELECTRICAL CIRCUITS I,3|6,10.0,A
1849,260,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ENS213,PROGRAMMING FOR ENGINEERS (+),3|6,10.0,A
1850,261,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,ENS221,INTRODUCTION TO ENGINEERING,3|6,6.0,C
1851,262,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,MATH102,CALCULUS II,3|6,10.0,A
1852,263,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2018 Spring,TURK122,SPOKEN TURKISH II ,,10.0,A
1853,264,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,ELIT100,ACADEMIC ENGLISH AND EFFECTIVE COMMUNICATION,3|6,9.0,A-
1854,265,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,ENS207,ENGINEERING GRAPHICS,3|6,8.0,B
1855,266,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,MATH101,CALCULUS I,3|6,9.0,A-
1856,267,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,NS102,PHYSICS,3|6,8.0,B
1857,268,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,NS112,UNDERSTANDING SCIENCE AND TECHNOLOGY,1.5|3,10.0,A
1858,269,170302009,1998-11-13,2017-09-18,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2017 Fall,TURK121,SPOKEN TURKISH I  ,1.5|3,10.0,A
1859,270,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2020 Spring,ENS203,ELECTRICAL CIRCUITS I,3|6,,
1860,271,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2020 Spring,ENS213,PROGRAMMING FOR ENGINEERS (+),3|6,,
1861,272,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2020 Spring,ENS221,INTRODUCTION TO ENGINEERING,3|6,,
1862,273,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2020 Spring,MATH102,CALCULUS II,3|6,,
1863,274,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2020 Spring,NS111,UNDERSTANDING NATURE AND KNOWLEDGE,1.5|3,,
1864,275,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),2.Semester: 2020 Spring,TURK122,SPOKEN TURKISH II ,1.5|3,,
1865,276,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,ELIT100,ACADEMIC ENGLISH AND EFFECTIVE COMMUNICATION,3|6,9.0,A-
1866,277,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,ENS207,ENGINEERING GRAPHICS,3|6,9.0,A-
1867,278,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,MATH101,CALCULUS I,3|6,9.0,A-
1868,279,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,NS102,PHYSICS,3|6,8.0,B+
1869,280,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,NS112,UNDERSTANDING SCIENCE AND TECHNOLOGY,1.5|3,8.0,B
1870,281,190302019,2000-06-06,2019-09-30,Faculty of Engineering and Natural Sciences,Electrical and Electronics Engineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,TURK121,SPOKEN TURKISH I  ,,9.0,A-
1871,282,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Spring,BIO370,WORK PLACEMENT / INTERNSHIP,3|6,5.0,U
1872,283,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Spring,BIO407,PROTEIN ENGINEERING,3|6,6.0,C
1873,284,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Spring,BIO411,MAMMALIAN PHYSIOLOGY,3|6,5.0,F
1874,285,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Spring,CS306,DATABASE MANAGEMENT,3|6,5.0,F
1875,286,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),9.Semester: 2019 Spring,ENS213,PROGRAMMING FOR ENGINEERS (+),3|6,5.0,F
1876,287,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),6.Semester: 2017 Spring,BIO304,STRUCTURAL BIOLOGY,3|6,5.0,N
1877,288,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),6.Semester: 2017 Spring,BIO305,BIOCHEMISTRY II,3|6,5.0,F
1878,289,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),6.Semester: 2017 Spring,BIO404,AGRICULTURAL BIOTECHNOLOGY,3|6,8.0,B
1879,290,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),6.Semester: 2017 Spring,BIO403,PLANT PATHOGENESIS,3|6,5.0,E
1880,291,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),6.Semester: 2017 Spring,BIO404,AGRICULTURAL BIOTECHNOLOGY,3|6,5.0,F
1881,292,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),6.Semester: 2017 Spring,NS205,CELL BIOLOGY,3|6,6.0,C
1882,293,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),7.Semester: 2017 Fall,BIO303,GENETICS II,3|6,5.0,F
1883,294,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),7.Semester: 2017 Fall,BIO312,TECHNIQUES IN MOLECULAR BIOLOGY,3|6,6.0,C
1884,295,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),7.Semester: 2017 Fall,BIO404,AGRICULTURAL BIOTECHNOLOGY,3|6,7.0,C+
1885,296,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),7.Semester: 2017 Fall,CS103,INTRODUCTION TO PROGRAMMING,3|6,5.0,F
1886,297,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),7.Semester: 2017 Fall,ENS205,MATERIALS SCIENCE,3|6,7.0,B-
1887,298,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),7.Semester: 2017 Fall,NS102,PHYSICS,3|6,5.0,N
1888,299,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),2.Semester: 2015 Spring,ECON101,ECONOMICS,3|6,7.0,B-
1889,300,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),2.Semester: 2015 Spring,MAN111,COMMUNICATION AND REPORTING,2|4,9.0,A-
1890,301,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),2.Semester: 2015 Spring,NS104,GENERAL CHEMISTRY,3|6,9.0,A-
1891,302,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),2.Semester: 2015 Spring,PSY103,INTRODUCTION TO PSYCHOLOGY,3|6,9.0,A-
1892,303,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),2.Semester: 2015 Spring,SPS103,LAW AND ETHICS,3|6,9.0,A-
1893,304,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),2.Semester: 2015 Spring,TURK122,SPOKEN TURKISH II ,1|2,6.0,C
1894,305,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,BIO303,GENETICS II,3|6,7.0,C+
1895,306,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,BIO370,WORK PLACEMENT / INTERNSHIP,3|6,,S
1896,307,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,BIO410,ECOLOGY AND ENVIRONMENTAL ENGINEERING,3|6,6.0,C
1897,308,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,BIO412,SPECIAL TOPICS IN BIOENGINEERING,3|6,7.0,C+
1898,309,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,BIO415,GENETIC ENGINEERING,3|6,5.0,E
1899,310,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),1.Semester: 2019 Fall,NS202,BIOCHEMISTRY I,3|6,6.0,C
1900,311,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),8.Semester: 2018 Spring,BIO305,BIOCHEMISTRY II,3|6,7.0,C+
1901,312,140301026,1995-09-19,2014-09-22,Faculty of Engineering and Natural Sciences,Genetics and Bioengineering (Bachelor),I Cycle (Bachelor),8.Semester: 2018 Spring,BIO306,GENERAL MICROBIOLOGY,3|6,6.0,C
